ZipCode,Personal Property Coverage,Deductible,Liability,Average Rate,Highest Rate,Lowest Rate
82210,"$20,000",$500,"$300,000",$166,$534,$67
82210,"$20,000","$1,000","$100,000",$136,$406,$57
82210,"$20,000","$1,000","$300,000",$151,$507,$64
82210,"$40,000",$500,"$100,000",$190,$545,$79
82210,"$40,000",$500,"$300,000",$208,$646,$85
82210,"$40,000","$1,000","$100,000",$170,$522,$76
82210,"$40,000","$1,000","$300,000",$188,$623,$83
82210,"$60,000",$500,"$100,000",$228,$649,$96
82210,"$60,000",$500,"$300,000",$246,$750,$102
82210,"$60,000","$1,000","$100,000",$205,$635,$94
82210,"$60,000","$1,000","$300,000",$224,$736,$100
82212,"$20,000",$500,"$100,000",$146,$433,$61
82212,"$20,000",$500,"$300,000",$164,$534,$67
82212,"$20,000","$1,000","$100,000",$136,$406,$57
82212,"$20,000","$1,000","$300,000",$151,$507,$64
82212,"$40,000",$500,"$100,000",$185,$545,$79
82212,"$40,000",$500,"$300,000",$203,$646,$85
82212,"$40,000","$1,000","$100,000",$166,$522,$76
82212,"$40,000","$1,000","$300,000",$184,$623,$83
82212,"$60,000",$500,"$100,000",$223,$649,$96
82212,"$60,000",$500,"$300,000",$241,$750,$102
82212,"$60,000","$1,000","$100,000",$201,$635,$94
82212,"$60,000","$1,000","$300,000",$220,$736,$100
82213,"$20,000",$500,"$100,000",$148,$433,$61
82213,"$20,000",$500,"$300,000",$166,$534,$67
82213,"$20,000","$1,000","$100,000",$136,$406,$57
82213,"$20,000","$1,000","$300,000",$151,$507,$64
82213,"$40,000",$500,"$100,000",$190,$545,$79
82213,"$40,000",$500,"$300,000",$208,$646,$85
82213,"$40,000","$1,000","$100,000",$170,$522,$76
82213,"$40,000","$1,000","$300,000",$188,$623,$83
82213,"$60,000",$500,"$100,000",$228,$649,$96
82213,"$60,000",$500,"$300,000",$246,$750,$102
82213,"$60,000","$1,000","$100,000",$205,$635,$94
82213,"$60,000","$1,000","$300,000",$224,$736,$100
82214,"$20,000",$500,"$100,000",$148,$433,$61
82214,"$20,000",$500,"$300,000",$166,$534,$67
82214,"$20,000","$1,000","$100,000",$136,$406,$57
82214,"$20,000","$1,000","$300,000",$151,$507,$64
82214,"$40,000",$500,"$100,000",$190,$545,$79
82214,"$40,000",$500,"$300,000",$208,$646,$85
82214,"$40,000","$1,000","$100,000",$170,$522,$76
82214,"$40,000","$1,000","$300,000",$188,$623,$83
82214,"$60,000",$500,"$100,000",$228,$649,$96
82214,"$60,000",$500,"$300,000",$246,$750,$102
82214,"$60,000","$1,000","$100,000",$205,$635,$94
82214,"$60,000","$1,000","$300,000",$224,$736,$100
82215,"$20,000",$500,"$100,000",$148,$433,$61
82215,"$20,000",$500,"$300,000",$166,$534,$67
82215,"$20,000","$1,000","$100,000",$136,$406,$57
82215,"$20,000","$1,000","$300,000",$151,$507,$64
82215,"$40,000",$500,"$100,000",$190,$545,$79
82215,"$40,000",$500,"$300,000",$208,$646,$85
82215,"$40,000","$1,000","$100,000",$170,$522,$76
82215,"$40,000","$1,000","$300,000",$188,$623,$83
82215,"$60,000",$500,"$100,000",$228,$649,$96
82215,"$60,000",$500,"$300,000",$246,$750,$102
82215,"$60,000","$1,000","$100,000",$205,$635,$94
82215,"$60,000","$1,000","$300,000",$224,$736,$100
82217,"$20,000",$500,"$100,000",$146,$433,$61
82217,"$20,000",$500,"$300,000",$164,$534,$67
82217,"$20,000","$1,000","$100,000",$136,$406,$57
82217,"$20,000","$1,000","$300,000",$151,$507,$64
82217,"$40,000",$500,"$100,000",$185,$545,$79
82217,"$40,000",$500,"$300,000",$203,$646,$85
82217,"$40,000","$1,000","$100,000",$166,$522,$76
82217,"$40,000","$1,000","$300,000",$184,$623,$83
82217,"$60,000",$500,"$100,000",$223,$649,$96
82217,"$60,000",$500,"$300,000",$241,$750,$102
82217,"$60,000","$1,000","$100,000",$201,$635,$94
82217,"$60,000","$1,000","$300,000",$220,$736,$100
82218,"$20,000",$500,"$100,000",$146,$433,$61
82218,"$20,000",$500,"$300,000",$164,$534,$67
82218,"$20,000","$1,000","$100,000",$136,$406,$57
82218,"$20,000","$1,000","$300,000",$151,$507,$64
82218,"$40,000",$500,"$100,000",$185,$545,$79
82218,"$40,000",$500,"$300,000",$203,$646,$85
82218,"$40,000","$1,000","$100,000",$166,$522,$76
82218,"$40,000","$1,000","$300,000",$184,$623,$83
82218,"$60,000",$500,"$100,000",$223,$649,$96
82218,"$60,000",$500,"$300,000",$241,$750,$102
82218,"$60,000","$1,000","$100,000",$201,$635,$94
82218,"$60,000","$1,000","$300,000",$220,$736,$100
82219,"$20,000",$500,"$100,000",$146,$433,$61
82219,"$20,000",$500,"$300,000",$164,$534,$67
82219,"$20,000","$1,000","$100,000",$136,$406,$57
82219,"$20,000","$1,000","$300,000",$151,$507,$64
82219,"$40,000",$500,"$100,000",$185,$545,$79
82219,"$40,000",$500,"$300,000",$203,$646,$85
82219,"$40,000","$1,000","$100,000",$166,$522,$76
82219,"$40,000","$1,000","$300,000",$184,$623,$83
82219,"$60,000",$500,"$100,000",$223,$649,$96
82219,"$60,000",$500,"$300,000",$241,$750,$102
82219,"$60,000","$1,000","$100,000",$201,$635,$94
82219,"$60,000","$1,000","$300,000",$220,$736,$100
82221,"$20,000",$500,"$100,000",$146,$433,$61
82221,"$20,000",$500,"$300,000",$164,$534,$67
82221,"$20,000","$1,000","$100,000",$136,$406,$57
82221,"$20,000","$1,000","$300,000",$151,$507,$64
82221,"$40,000",$500,"$100,000",$185,$545,$79
82221,"$40,000",$500,"$300,000",$203,$646,$85
82221,"$40,000","$1,000","$100,000",$166,$522,$76
82221,"$40,000","$1,000","$300,000",$184,$623,$83
82221,"$60,000",$500,"$100,000",$223,$649,$96
82221,"$60,000",$500,"$300,000",$241,$750,$102
82221,"$60,000","$1,000","$100,000",$201,$635,$94
82221,"$60,000","$1,000","$300,000",$220,$736,$100
82222,"$20,000",$500,"$100,000",$143,$433,$61
82222,"$20,000",$500,"$300,000",$161,$534,$67
82222,"$20,000","$1,000","$100,000",$135,$406,$57
82222,"$20,000","$1,000","$300,000",$150,$507,$64
82222,"$40,000",$500,"$100,000",$181,$545,$79
82222,"$40,000",$500,"$300,000",$200,$646,$85
82222,"$40,000","$1,000","$100,000",$163,$522,$76
82222,"$40,000","$1,000","$300,000",$181,$623,$83
82222,"$60,000",$500,"$100,000",$218,$649,$96
82222,"$60,000",$500,"$300,000",$236,$750,$102
82222,"$60,000","$1,000","$100,000",$198,$635,$94
82222,"$60,000","$1,000","$300,000",$216,$736,$100
82223,"$20,000",$500,"$100,000",$146,$433,$61
82223,"$20,000",$500,"$300,000",$164,$534,$67
82223,"$20,000","$1,000","$100,000",$136,$406,$57
82223,"$20,000","$1,000","$300,000",$151,$507,$64
82223,"$40,000",$500,"$100,000",$185,$545,$79
82223,"$40,000",$500,"$300,000",$203,$646,$85
82223,"$40,000","$1,000","$100,000",$166,$522,$76
82223,"$40,000","$1,000","$300,000",$184,$623,$83
82223,"$60,000",$500,"$100,000",$223,$649,$96
82223,"$60,000",$500,"$300,000",$241,$750,$102
82223,"$60,000","$1,000","$100,000",$201,$635,$94
82223,"$60,000","$1,000","$300,000",$220,$736,$100
82224,"$20,000",$500,"$100,000",$142,$433,$61
82224,"$20,000",$500,"$300,000",$160,$534,$67
82224,"$20,000","$1,000","$100,000",$134,$406,$57
82224,"$20,000","$1,000","$300,000",$149,$507,$64
82224,"$40,000",$500,"$100,000",$181,$545,$79
82224,"$40,000",$500,"$300,000",$199,$646,$85
82224,"$40,000","$1,000","$100,000",$162,$522,$76
82224,"$40,000","$1,000","$300,000",$181,$623,$83
